isin,year,bmg_cons,bmg_se_cons,bmg_yearly,bmg_se_yearly
US14149F1093,2014,0.687351167,0.373960882,0.263572752,0.234357506
US14149F1093,2015,0.687351167,0.373960882,-0.141751066,0.185451537
US14149F1093,2016,0.687351167,0.373960882,-0.606447041,0.260558397
US14149Y1082,2010,-0.700905681,0.252180547,0.335119158,0.201704368
US14149Y1082,2011,-0.700905681,0.252180547,0.121027365,0.14834924
US14149Y1082,2012,-0.700905681,0.252180547,-0.122500539,0.181556836
US14149Y1082,2013,-0.700905681,0.252180547,0.605519235,0.207367688
US14149Y1082,2014,-0.700905681,0.252180547,0.078293622,0.184035718
US14149Y1082,2015,-0.700905681,0.252180547,0.141967073,0.153967232
US14149Y1082,2016,-0.700905681,0.252180547,0.394692421,0.221444935
US1416191062,2010,-0.000239772,0.972126842,0.118346125,0.479650348
US1416191062,2011,-0.000239772,0.972126842,1.180245638,0.473541737
US1416191062,2012,-0.000239772,0.972126842,0.079648867,0.433597982
US1416191062,2013,-0.000239772,0.972126842,1.231228828,0.472005963
US1416191062,2014,-0.000239772,0.972126842,0.341180563,0.388571262
US1416191062,2015,-0.000239772,0.972126842,0.94301337,0.427926958
US1416191062,2016,-0.000239772,0.972126842,0.976734221,0.411528409
US1416241065,2015,-1.156033039,0.930800736,0.184277996,0.378905863
US1416241065,2016,-1.156033039,0.930800736,0.317160547,0.282584906
US1416331072,2014,1.208662748,1.487199545,0.578579545,0.619150996
US1416331072,2015,1.208662748,1.487199545,-0.433053851,0.419889033
US1416331072,2016,1.208662748,1.487199545,0.883382976,0.373510152
US1416651099,2010,0.689851165,1.202531934,-0.531211078,0.416404635
US1416651099,2011,0.689851165,1.202531934,1.237884045,0.393284142
US1416651099,2012,0.689851165,1.202531934,-0.652195811,0.666486442
US1416651099,2013,0.689851165,1.202531934,0.337444156,0.718364358
US1416651099,2014,0.689851165,1.202531934,1.01869452,0.52846241
US1416651099,2015,0.689851165,1.202531934,0.592770696,0.491853446
US1416651099,2016,0.689851165,1.202531934,0.582423389,0.44449234
US14167L1035,2014,-2.627540588,1.997171283,0.06828592,0.827428102
US14167L1035,2015,-2.627540588,1.997171283,0.578462064,0.493400604
US14167L1035,2016,-2.627540588,1.997171283,0.691612005,0.663181245
US14170T1016,2010,-0.690430164,0.402319133,0.124385677,0.270906806
US14170T1016,2011,-0.690430164,0.402319133,0.077153198,0.177255377
US14170T1016,2012,-0.690430164,0.402319133,0.079387791,0.225759685
US14170T1016,2013,-0.690430164,0.402319133,0.429666042,0.20846644
US14170T1016,2014,-0.690430164,0.402319133,-0.027142011,0.15357165
US14170T1016,2015,-0.690430164,0.402319133,0.393185616,0.095100477
US14174T1079,2014,0.960384011,1.296801805,-0.603144109,0.480321705
US14174T1079,2015,0.960384011,1.296801805,-0.07999029,0.363081813
US14174T1079,2016,0.960384011,1.296801805,0.494793236,0.251135379
US1420422099,2010,0.455530196,1.169268131,0.03307027,0.377548456
US1420422099,2011,0.455530196,1.169268131,0.926774323,0.430620521
US1420422099,2012,0.455530196,1.169268131,0.156931207,0.489148825
US1420422099,2013,0.455530196,1.169268131,0.259791076,0.215902925
US1423391002,2010,0.686140299,0.349280298,0.334287137,0.1955387
US1423391002,2011,0.686140299,0.349280298,0.428945303,0.244308367
US1423391002,2012,0.686140299,0.349280298,0.274040878,0.243911907
US1423391002,2013,0.686140299,0.349280298,0.647975504,0.156804368
US1423391002,2014,0.686140299,0.349280298,0.648416996,0.172977909
US1423391002,2015,0.686140299,0.349280298,0.611440539,0.174829543
US1423391002,2016,0.686140299,0.349280298,0.455049843,0.161914989
US14309L1026,2012,1.08423543,0.51066792,0.032851268,0.304451674
US14309L1026,2013,1.08423543,0.51066792,0.983153343,0.364348471
US14309L1026,2014,1.08423543,0.51066792,0.731719255,0.305600107
US14309L1026,2015,1.08423543,0.51066792,0.76590538,0.251072139
US14309L1026,2016,1.08423543,0.51066792,1.200566173,0.283174545
US1431301027,2010,-0.191139594,0.499429941,0.356910884,0.31156379
US1431301027,2011,-0.191139594,0.499429941,0.214326501,0.258846521
US1431301027,2012,-0.191139594,0.499429941,0.403143585,0.310292065
US1431301027,2013,-0.191139594,0.499429941,0.618616998,0.206524536
US1431301027,2014,-0.191139594,0.499429941,0.908874571,0.261116713
US1431301027,2015,-0.191139594,0.499429941,-0.085882321,0.208262458
US1431301027,2016,-0.191139594,0.499429941,0.772612453,0.318445653
US1434364006,2010,-1.041037202,0.910402536,-0.193792179,0.585145414
US1434364006,2011,-1.041037202,0.910402536,0.920405626,0.304313093
US1434364006,2012,-1.041037202,0.910402536,-0.772741973,0.416041762
US1434364006,2013,-1.041037202,0.910402536,0.51628691,0.377339423
US1434364006,2014,-1.041037202,0.910402536,0.412809163,0.319224507
US1434364006,2015,-1.041037202,0.910402536,-0.0579057,0.335612357
US1434364006,2016,-1.041037202,0.910402536,0.653182983,0.205178529
US1437851033,2010,-0.641128063,0.679795206,-0.0153985,0.793346822
US1437851033,2011,-0.641128063,0.679795206,-0.509327829,0.682337582
US1437851033,2012,-0.641128063,0.679795206,-0.190093592,0.606012821
US1437851033,2013,-0.641128063,0.679795206,-0.083943345,0.379017651
US1437851033,2014,-0.641128063,0.679795206,-0.036062486,0.361238986
US1437851033,2015,-0.641128063,0.679795206,-0.34784016,0.317050874
US1437851033,2016,-0.641128063,0.679795206,-0.040362287,0.258112073
US1438731077,2013,-1.146034479,0.853785038,0.517705202,3.11882472
US1438731077,2014,-1.146034479,0.853785038,-0.796455324,0.75540936
US1438731077,2015,-1.146034479,0.853785038,0.336114317,0.359351933
US1438731077,2016,-1.146034479,0.853785038,0.010396423,0.319720924
US1439051079,2010,-0.932092726,0.491121531,0.485869765,0.269698858
US1439051079,2011,-0.932092726,0.491121531,-0.084556796,0.289230108
US1439051079,2012,-0.932092726,0.491121531,0.182617232,0.338113934
US1439051079,2013,-0.932092726,0.491121531,0.707246184,0.42759186
US1439051079,2014,-0.932092726,0.491121531,0.576723397,0.285209239
US1439051079,2015,-0.932092726,0.491121531,0.421273589,0.227377996
US1439051079,2016,-0.932092726,0.491121531,0.101656333,0.205054894
US14422P1057,2010,-0.32016471,0.578987062,0.018783247,1.149800181
US14422P1057,2011,-0.32016471,0.578987062,-0.574308157,0.646659315
US14422P1057,2012,-0.32016471,0.578987062,0.124332666,0.998605072
US14422P1057,2013,-0.32016471,0.578987062,0.732383788,0.827866495
US14422P1057,2014,-0.32016471,0.578987062,0.053728238,0.633167267
US14422P1057,2015,-0.32016471,0.578987062,0.142411068,0.35406363
US14422P1057,2016,-0.32016471,0.578987062,-0.367100686,0.464722782
US1442851036,2010,1.088496566,0.455566257,1.889768958,0.307175994
US1442851036,2011,1.088496566,0.455566257,1.042703629,0.272155255
US1442851036,2012,1.088496566,0.455566257,0.738553703,0.254605621
US1442851036,2013,1.088496566,0.455566257,0.609553695,0.227672338
US1442851036,2014,1.088496566,0.455566257,0.881508648,0.209671766
US1442851036,2015,1.088496566,0.455566257,0.468946815,0.312820464
US1442851036,2016,1.088496566,0.455566257,2.308037043,0.35543564
US1445771033,2010,2.434488058,0.630250692,2.123222351,0.38885802
US1445771033,2011,2.434488058,0.630250692,2.005898952,0.3483181
US1445771033,2012,2.434488058,0.630250692,1.497985482,0.454877555
US1445771033,2013,2.434488058,0.630250692,2.135213852,0.422320575
US1445771033,2014,2.434488058,0.630250692,2.84227705,0.435395002
US1445771033,2015,2.434488058,0.630250692,2.386446953,0.422877938
US1445771033,2016,2.434488058,0.630250692,3.566613674,0.477029949
US14574X1046,2010,-0.693410814,0.604611576,-0.047375537,0.35792914
US14574X1046,2011,-0.693410814,0.604611576,-0.000804541,0.321546257
US14574X1046,2012,-0.693410814,0.604611576,-0.447367221,0.367568403
US14574X1046,2013,-0.693410814,0.604611576,-0.028060878,0.424244404
US14574X1046,2014,-0.693410814,0.604611576,0.470363289,0.417814374
US14574X1046,2015,-0.693410814,0.604611576,0.851394832,0.336709827
US14574X1046,2016,-0.693410814,0.604611576,-0.307504505,0.33710283
US1462291097,2010,0.580278218,0.444857568,0.328022093,0.27745986
US1462291097,2011,0.580278218,0.444857568,0.333662122,0.248277441
US1462291097,2012,0.580278218,0.444857568,0.224597842,0.255040348
US1462291097,2013,0.580278218,0.444857568,0.266505867,0.238079846
US1462291097,2014,0.580278218,0.444857568,0.273919433,0.237810954
US1462291097,2015,0.580278218,0.444857568,0.17331107,0.214986458
US1462291097,2016,0.580278218,0.444857568,-0.059484348,0.264528662
US1468756044,2010,0.164373949,1.636605024,1.281695008,0.815165758
US1468756044,2011,0.164373949,1.636605024,1.679499626,0.969003081
US1468756044,2012,0.164373949,1.636605024,0.663307369,1.215650916
US1468756044,2013,0.164373949,1.636605024,-0.385819644,0.927571297
US1468756044,2014,0.164373949,1.636605024,-0.520872116,1.186625957
US1468756044,2015,0.164373949,1.636605024,0.152055576,0.767210066
US1468756044,2016,0.164373949,1.636605024,-0.686224043,0.969183326
US1471542076,2010,0.181500033,0.743746758,0.125247329,0.87310034
US1471542076,2011,0.181500033,0.743746758,0.781537175,0.633441389
US1471542076,2012,0.181500033,0.743746758,-0.166209772,0.6184358
US1471542076,2013,0.181500033,0.743746758,0.848971725,0.521802306
US1471542076,2014,0.181500033,0.743746758,0.347397447,0.348855466
US1471542076,2015,0.181500033,0.743746758,0.217888311,0.240187675
US1471542076,2016,0.181500033,0.743746758,-0.079359882,0.251957655
US1471951012,2010,1.643744826,0.829358697,1.10586226,0.479254097
US1471951012,2011,1.643744826,0.829358697,0.447768837,0.357245356
US1471951012,2012,1.643744826,0.829358697,-0.074880868,0.285311341
US1471951012,2013,1.643744826,0.829358697,0.094709799,0.066347398
US1473221018,2010,-1.770383596,0.70988977,-0.868550181,0.593011856
US1473221018,2011,-1.770383596,0.70988977,0.176990673,0.402571708
US1473221018,2012,-1.770383596,0.70988977,-0.766080141,0.597697437
US1473221018,2013,-1.770383596,0.70988977,-0.085351303,0.378672808
US1473221018,2014,-1.770383596,0.70988977,0.152098998,0.423813522
US1473221018,2015,-1.770383596,0.70988977,0.357133925,0.370005757
US1473221018,2016,-1.770383596,0.70988977,0.077502958,0.28995356
US14740B6065,2010,-1.229311824,1.370913267,-0.458672136,0.451427072
US14740B6065,2011,-1.229311824,1.370913267,0.293877006,0.442718118
US14740B6065,2012,-1.229311824,1.370913267,-0.944858372,0.566685915
US14740B6065,2013,-1.229311824,1.370913267,0.272955477,0.55740428
US14740B6065,2014,-1.229311824,1.370913267,1.178084493,0.659543633
US14740B6065,2015,-1.229311824,1.370913267,0.537845016,0.537250102
US14740B6065,2016,-1.229311824,1.370913267,0.825520098,0.708521247
US1474481041,2010,0.702938139,0.597180724,0.483206868,0.425393492
US1474481041,2011,0.702938139,0.597180724,0.343096137,0.38313511
US1474481041,2012,0.702938139,0.597180724,-0.408990294,0.45174098
US1474481041,2013,0.702938139,0.597180724,1.30451715,0.329670072
US1474481041,2014,0.702938139,0.597180724,1.005207777,0.341911793
US1474481041,2015,0.702938139,0.597180724,0.012664995,0.341733515
US1474481041,2016,0.702938139,0.597180724,0.542641282,0.359333664
US1475281036,2010,-0.359852523,0.333114356,0.228561342,0.19926469
US1475281036,2011,-0.359852523,0.333114356,0.653396428,0.232983425
US1475281036,2012,-0.359852523,0.333114356,-0.152995929,0.253264278
US1475281036,2013,-0.359852523,0.333114356,0.649086237,0.248568058
US1475281036,2014,-0.359852523,0.333114356,0.361147404,0.243577525
US1475281036,2015,-0.359852523,0.333114356,3.76E-05,0.219996959
US1475281036,2016,-0.359852523,0.333114356,0.044247065,0.256051153
US14754D1000,2010,0.438909203,0.588091016,-0.497277528,0.277781129
US14754D1000,2011,0.438909203,0.588091016,-0.491570681,0.3206186
US14754D1000,2012,0.438909203,0.588091016,-0.463038445,0.310212761
US14754D1000,2013,0.438909203,0.588091016,-0.453386396,0.334529072
US14754D1000,2014,0.438909203,0.588091016,-0.088087909,0.385799378
US14754D1000,2015,0.438909203,0.588091016,-0.648592949,0.33432591
US14754D1000,2016,0.438909203,0.588091016,-0.049038615,0.409085482
US14757U1097,2010,0.009130427,1.43122077,-0.617110193,0.761795163
US14757U1097,2011,0.009130427,1.43122077,-0.461938143,0.616445661
US14757U1097,2012,0.009130427,1.43122077,0.738093019,0.84405303
US14757U1097,2013,0.009130427,1.43122077,0.50441438,0.616889715
US14757U1097,2014,0.009130427,1.43122077,0.687964916,0.57634002
US14757U1097,2015,0.009130427,1.43122077,-0.621677279,0.598313868
US14757U1097,2016,0.009130427,1.43122077,-1.110889673,0.796915889
US14808P1093,2010,0.410493344,0.471604675,0.486905009,0.250410855
US14808P1093,2011,0.410493344,0.471604675,0.077063128,0.289747655
US14808P1093,2012,0.410493344,0.471604675,-0.248971403,0.296947151
US14808P1093,2013,0.410493344,0.471604675,-0.031600025,0.326415092
US14808P1093,2014,0.410493344,0.471604675,-0.075204201,0.349820882
US14808P1093,2015,0.410493344,0.471604675,-0.12757729,0.284641534
US14808P1093,2016,0.410493344,0.471604675,-0.014823459,0.261140913
US1484351002,2010,-0.875683069,0.868138552,-1.549259543,0.718055546
US1484351002,2011,-0.875683069,0.868138552,1.435543776,0.770970821
US1484351002,2012,-0.875683069,0.868138552,0.788177907,0.906475067
US1484351002,2013,-0.875683069,0.868138552,-0.54837513,0.881673336
US1484351002,2014,-0.875683069,0.868138552,-0.37126106,0.672852576
US1484351002,2015,-0.875683069,0.868138552,1.050970793,0.467873871
US1484351002,2016,-0.875683069,0.868138552,0.590777814,0.520919204
US14862Q1004,2014,-2.031023502,1.318865418,0.016636627,0.855080962
US14862Q1004,2015,-2.031023502,1.318865418,0.519624889,0.530540943
US14862Q1004,2016,-2.031023502,1.318865418,1.183527946,0.582400143
US1488061029,2014,-2.163986921,0.926436603,0.935726643,0.508081675
US1488061029,2015,-2.163986921,0.926436603,0.610797346,0.303679883
US1488061029,2016,-2.163986921,0.926436603,-0.017074663,0.303298086
US14888B1035,2010,1.095062256,1.152751207,-0.079657175,0.283143342
US14888B1035,2011,1.095062256,1.152751207,-0.006076459,0.263647795
US14888B1035,2012,1.095062256,1.152751207,0.284623832,0.349027783
US14888D2080,2010,-1.030509353,0.873581767,-0.007269674,0.360301465
US14888D2080,2011,-1.030509353,0.873581767,0.06455794,0.335629523
US14888D2080,2012,-1.030509353,0.873581767,0.07787507,0.457521588
US14888D2080,2013,-1.030509353,0.873581767,0.606495202,0.454369128
US14888D2080,2014,-1.030509353,0.873581767,0.389243662,0.47573027
US14888D2080,2015,-1.030509353,0.873581767,0.3826814,0.572879553
US14888D2080,2016,-1.030509353,0.873581767,-0.87615478,0.749274433
US14888U1016,2010,-1.717915416,1.649099469,0.591543913,0.623990238
US14888U1016,2011,-1.717915416,1.649099469,-0.679945648,0.584329188
US14888U1016,2012,-1.717915416,1.649099469,0.281685382,0.731373489
US14888U1016,2013,-1.717915416,1.649099469,1.218543172,0.903248131
US14888U1016,2014,-1.717915416,1.649099469,1.644878387,0.602016032
US14888U1016,2015,-1.717915416,1.649099469,1.685228586,0.612008452
US14888U1016,2016,-1.717915416,1.649099469,0.503789127,0.658510983
US1490495041,2010,2.360798597,2.157620668,-0.493830711,1.000567317
US1490495041,2011,2.360798597,2.157620668,1.811573505,1.484470844
US1490495041,2012,2.360798597,2.157620668,-0.546156943,1.554660559
US1490495041,2013,2.360798597,2.157620668,0.949036956,1.296993256
US1490495041,2014,2.360798597,2.157620668,-0.516231596,0.926531374
US1490495041,2015,2.360798597,2.157620668,0.396421939,0.823714077
US1490495041,2016,2.360798597,2.157620668,0.514539421,0.927091658
US1491231015,2010,1.312215924,0.288502961,0.544740081,0.179562271
US1491231015,2011,1.312215924,0.288502961,0.788543105,0.171902373
US1491231015,2012,1.312215924,0.288502961,0.800967455,0.218808845
US1491231015,2013,1.312215924,0.288502961,0.760932386,0.170488834
US1491231015,2014,1.312215924,0.288502961,1.025622845,0.175108805
US1491231015,2015,1.312215924,0.288502961,0.295109808,0.194856957
US1491231015,2016,1.312215924,0.288502961,1.46411252,0.18187353
US14912Y2028,2014,0.999192178,0.502636731,0.029839797,0.251872689
US14912Y2028,2015,0.999192178,0.502636731,0.280921459,0.22448878
US14912Y2028,2016,0.999192178,0.502636731,0.027751248,0.243100807
US1491501045,2010,-0.715338647,0.386063069,0.865077019,0.403176606
US1491501045,2011,-0.715338647,0.386063069,0.826969266,0.306859463
US1491501045,2012,-0.715338647,0.386063069,0.425918728,0.273833543
US1491501045,2013,-0.715338647,0.386063069,0.64413774,0.258090079
US1491501045,2014,-0.715338647,0.386063069,0.513147831,0.221124142
US1491501045,2015,-0.715338647,0.386063069,0.343304038,0.20166336
